retailerUniqueId,locationUniqueId,isDeliveryLocationNotAvailable,isPickupLocationNotAvailable
f16d878a9f582aafa0108b06fc8a7d46,a835681f7fb3c67e15d312a3258212e3,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,8b4790478818fa0f5bd5624fddc55ce8,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,2a7ab30a1c30ae0ad65059e8f1ed6e3c,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,949d2443bd0aaca8b3046ef777f3a749,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,24bab106d1bb0dde77288814b4d6f245,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,66228edc5cf5561ff1945d9e1b7ba832,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,f1712f6860aadb43233e20cf7958d663,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,b2a9a200e847e7570fc224a14c21f63e,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,3e0f9ff5f7bee1027ecaf8f386845f3d,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,92db93bd4290706660d2d0ad52338f15,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,72f4e8efbf3ba4f672155951f463ba3f,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,39b67b7755d440bb2a0638a5d41389e1,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,b3224dc77482f187d1f00dad293268fa,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,b661a56e421c43879f136f1dcfaf65a4,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,d83511060b4cdc62c0e792ab4c73a5b3,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,a3b67335d9ef974ca2e507a6b8fe977d,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,4a531ea44eb2877dd97114ab002201d0,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,493ec78ab58531dfe728ec3b30daaa2a,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,a49e5de50bf2e45226bb975381dfed76,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,9b702bd4c25b142757bef32fffa2b7a3,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,0baf8fb48266ef2a05db513137155874,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,607ffdbea633ab032fab7bf0525f7e7a,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,ae4b7fd67464c36f049c8b877e7f01f8,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,c3779857c296dede2bef5798eaa287ec,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,686a504556f92d26768725215a831370,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,7212a36e6e1467754892dcf47ef4b991,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,50aa074f75d9fcc96b729693fdff969d,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,496a4cc0779bcd2e5bd665d3119a0f5c,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,e7fee05943e731cc41c19cd1195b753f,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,bf90b12f5f97ad08ecdd3a62c3924302,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,863e36038d93e67d748c3ca97392b614,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,22f9442cf9835fb52764fbe61d1cf83b,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,1af992a10a22e5f703dda3e0bd4ba42b,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,3280ee4c390e7c7edc17933eb295835e,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,8e627e20f4e99029078862d7c1122ee3,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,7caec63d8cd5d5890af96956b3a34c90,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,b415bfe43c96e480c6635fed0c7fbb55,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,969f05384bb383f5934571803e983176,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,e584c630aef4ffde56fca9f85acedcb7,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,35c5ac510caf2330be23b44421a89fca,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,0d6a955808804ea4599b56a3ae4311c2,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,a0d5d3d5c82cde3f7503f9c4d133b3ea,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,b742fc4b03909400f7a7f07897d77832,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,00e3aa9c4eb49967b307439faf64129f,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,71f169b4f907c7d148fda783ab8fe06d,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,bcb2d799152a27496157b543535cbf70,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,65d86584c8f7cc8ffcfaff6292a1c54b,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,798bd8153240f1869a8405c8c71458d3,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,774a74d9215d8a4ce903d03f3c57b3bf,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,5b6b1638692a92240f813b3485a25881,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,4bc758f274a1a87c35696ab7c752dfea,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,87d004edbf156781f2e9855b710ebf30,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,b5013e4e609038c03304203e8fef1813,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,67c71873c6598074f9f365cb835e2172,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,374a78d82c9ce7114a0f4618d63b85e2,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,172745e18ef58e050702d8df65a9e6c7,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,84d16536b3d1451d377744ca41987b6f,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,ca6744b50feca628f7cd078a54686fd5,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,85c2780d409758a15844cd69468c98c7,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,24e7c10a569dd9d76b8a2b9917114865,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,ed7336a16db2e1e869b9b634b8afcf39,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,09c6cc4d310bee1e1727a322b8cb25bb,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,f66b130196357982bc3643bbc25d99a7,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,c269760a4e8ec08c0f9e9789b046cfbe,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,6282cd708028831d8d467b4a630c3bd0,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,7d7f283931e70b40227275b55acaad61,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,40917b41e091b7b90eca9673ef2242b2,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,25f03e942a3327ef4b9d06dca8ceaa10,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,0f151a812f42c9f7a1bc3cd06fb0b1ac,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,9a944d85b5e4c15bc9880da006676b95,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,e9df8ad349b17361ba80bfcc0b5fdcb6,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,b0e63464a3dab6ea3fb69b752d681778,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,7f3af2fb19df7f6cb3dfb561b320b725,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,655b5b095bfacdfe4bb74f002e5b54ab,Y,Y
f16d878a9f582aafa0108b06fc8a7d46,f47d916f242d02d1369470ec79d54621,Y,Y
0dbc1894cb08f8450d935c24761f62a2,a7fea3ad5aac2138cdea84dcd3db37c0,Y,Y
0dbc1894cb08f8450d935c24761f62a2,cc126791ad42ba3caaccd0d0b1e8c23f,Y,Y
0dbc1894cb08f8450d935c24761f62a2,7abf67923a6c459f9de7982d582310ff,Y,Y
0dbc1894cb08f8450d935c24761f62a2,8b4e5ff6ce681e39d0a702e8737f5ac3,Y,Y
0dbc1894cb08f8450d935c24761f62a2,a96bb3f5de0d62e4d81c473c343189e1,Y,Y
0dbc1894cb08f8450d935c24761f62a2,631347928c26f313b4ba504239d3d5b8,Y,Y
0dbc1894cb08f8450d935c24761f62a2,809f106dcfb84da200eb63473aa6ca2b,Y,Y
0dbc1894cb08f8450d935c24761f62a2,d0dc52064b658b9ad9ec2bb8f07564fe,Y,Y
0dbc1894cb08f8450d935c24761f62a2,719582e45394cb5d93f1ba9c4c30350b,Y,Y
0dbc1894cb08f8450d935c24761f62a2,f64992cef4b7d621308f9419aa75c4b3,Y,Y
0dbc1894cb08f8450d935c24761f62a2,a835681f7fb3c67e15d312a3258212e3,Y,Y
0dbc1894cb08f8450d935c24761f62a2,8b4790478818fa0f5bd5624fddc55ce8,Y,Y
0dbc1894cb08f8450d935c24761f62a2,2a7ab30a1c30ae0ad65059e8f1ed6e3c,Y,Y
0dbc1894cb08f8450d935c24761f62a2,949d2443bd0aaca8b3046ef777f3a749,Y,Y
0dbc1894cb08f8450d935c24761f62a2,24bab106d1bb0dde77288814b4d6f245,Y,Y
0dbc1894cb08f8450d935c24761f62a2,66228edc5cf5561ff1945d9e1b7ba832,Y,Y
0dbc1894cb08f8450d935c24761f62a2,f1712f6860aadb43233e20cf7958d663,Y,Y
0dbc1894cb08f8450d935c24761f62a2,b2a9a200e847e7570fc224a14c21f63e,Y,Y
0dbc1894cb08f8450d935c24761f62a2,3e0f9ff5f7bee1027ecaf8f386845f3d,Y,Y
0dbc1894cb08f8450d935c24761f62a2,92db93bd4290706660d2d0ad52338f15,Y,Y
0dbc1894cb08f8450d935c24761f62a2,72f4e8efbf3ba4f672155951f463ba3f,Y,Y
0dbc1894cb08f8450d935c24761f62a2,39b67b7755d440bb2a0638a5d41389e1,Y,Y
0dbc1894cb08f8450d935c24761f62a2,b3224dc77482f187d1f00dad293268fa,Y,Y
0dbc1894cb08f8450d935c24761f62a2,b661a56e421c43879f136f1dcfaf65a4,Y,Y
0dbc1894cb08f8450d935c24761f62a2,d83511060b4cdc62c0e792ab4c73a5b3,Y,Y
0dbc1894cb08f8450d935c24761f62a2,a3b67335d9ef974ca2e507a6b8fe977d,Y,Y
0dbc1894cb08f8450d935c24761f62a2,4a531ea44eb2877dd97114ab002201d0,Y,Y
0dbc1894cb08f8450d935c24761f62a2,493ec78ab58531dfe728ec3b30daaa2a,Y,Y
0dbc1894cb08f8450d935c24761f62a2,a49e5de50bf2e45226bb975381dfed76,Y,Y
0dbc1894cb08f8450d935c24761f62a2,9b702bd4c25b142757bef32fffa2b7a3,Y,Y
0dbc1894cb08f8450d935c24761f62a2,0baf8fb48266ef2a05db513137155874,Y,Y
0dbc1894cb08f8450d935c24761f62a2,607ffdbea633ab032fab7bf0525f7e7a,Y,Y
0dbc1894cb08f8450d935c24761f62a2,ae4b7fd67464c36f049c8b877e7f01f8,Y,Y
0dbc1894cb08f8450d935c24761f62a2,c3779857c296dede2bef5798eaa287ec,Y,Y
0dbc1894cb08f8450d935c24761f62a2,686a504556f92d26768725215a831370,Y,Y
0dbc1894cb08f8450d935c24761f62a2,7212a36e6e1467754892dcf47ef4b991,Y,Y
0dbc1894cb08f8450d935c24761f62a2,50aa074f75d9fcc96b729693fdff969d,Y,Y
0dbc1894cb08f8450d935c24761f62a2,496a4cc0779bcd2e5bd665d3119a0f5c,Y,Y
0dbc1894cb08f8450d935c24761f62a2,e7fee05943e731cc41c19cd1195b753f,Y,Y
0dbc1894cb08f8450d935c24761f62a2,bf90b12f5f97ad08ecdd3a62c3924302,Y,Y
0dbc1894cb08f8450d935c24761f62a2,863e36038d93e67d748c3ca97392b614,Y,Y
0dbc1894cb08f8450d935c24761f62a2,22f9442cf9835fb52764fbe61d1cf83b,Y,Y
0dbc1894cb08f8450d935c24761f62a2,1af992a10a22e5f703dda3e0bd4ba42b,Y,Y
0dbc1894cb08f8450d935c24761f62a2,3280ee4c390e7c7edc17933eb295835e,Y,Y
0dbc1894cb08f8450d935c24761f62a2,8e627e20f4e99029078862d7c1122ee3,Y,Y
0dbc1894cb08f8450d935c24761f62a2,7caec63d8cd5d5890af96956b3a34c90,Y,Y
0dbc1894cb08f8450d935c24761f62a2,b415bfe43c96e480c6635fed0c7fbb55,Y,Y
0dbc1894cb08f8450d935c24761f62a2,969f05384bb383f5934571803e983176,Y,Y
0dbc1894cb08f8450d935c24761f62a2,e584c630aef4ffde56fca9f85acedcb7,Y,Y
0dbc1894cb08f8450d935c24761f62a2,35c5ac510caf2330be23b44421a89fca,Y,Y
0dbc1894cb08f8450d935c24761f62a2,0d6a955808804ea4599b56a3ae4311c2,Y,Y
0dbc1894cb08f8450d935c24761f62a2,a0d5d3d5c82cde3f7503f9c4d133b3ea,Y,Y
0dbc1894cb08f8450d935c24761f62a2,b742fc4b03909400f7a7f07897d77832,Y,Y
0dbc1894cb08f8450d935c24761f62a2,00e3aa9c4eb49967b307439faf64129f,Y,Y
0dbc1894cb08f8450d935c24761f62a2,71f169b4f907c7d148fda783ab8fe06d,Y,Y
0dbc1894cb08f8450d935c24761f62a2,bcb2d799152a27496157b543535cbf70,Y,Y
0dbc1894cb08f8450d935c24761f62a2,65d86584c8f7cc8ffcfaff6292a1c54b,Y,Y
0dbc1894cb08f8450d935c24761f62a2,798bd8153240f1869a8405c8c71458d3,Y,Y
0dbc1894cb08f8450d935c24761f62a2,774a74d9215d8a4ce903d03f3c57b3bf,Y,Y
0dbc1894cb08f8450d935c24761f62a2,5b6b1638692a92240f813b3485a25881,Y,Y
0dbc1894cb08f8450d935c24761f62a2,4bc758f274a1a87c35696ab7c752dfea,Y,Y
0dbc1894cb08f8450d935c24761f62a2,87d004edbf156781f2e9855b710ebf30,Y,Y
0dbc1894cb08f8450d935c24761f62a2,b5013e4e609038c03304203e8fef1813,Y,Y
0dbc1894cb08f8450d935c24761f62a2,67c71873c6598074f9f365cb835e2172,Y,Y
0dbc1894cb08f8450d935c24761f62a2,374a78d82c9ce7114a0f4618d63b85e2,Y,Y
0dbc1894cb08f8450d935c24761f62a2,172745e18ef58e050702d8df65a9e6c7,Y,Y
0dbc1894cb08f8450d935c24761f62a2,84d16536b3d1451d377744ca41987b6f,Y,Y
0dbc1894cb08f8450d935c24761f62a2,ca6744b50feca628f7cd078a54686fd5,Y,Y
0dbc1894cb08f8450d935c24761f62a2,85c2780d409758a15844cd69468c98c7,Y,Y
0dbc1894cb08f8450d935c24761f62a2,24e7c10a569dd9d76b8a2b9917114865,Y,Y
0dbc1894cb08f8450d935c24761f62a2,ed7336a16db2e1e869b9b634b8afcf39,Y,Y
0dbc1894cb08f8450d935c24761f62a2,09c6cc4d310bee1e1727a322b8cb25bb,Y,Y
0dbc1894cb08f8450d935c24761f62a2,f66b130196357982bc3643bbc25d99a7,Y,Y
0dbc1894cb08f8450d935c24761f62a2,c269760a4e8ec08c0f9e9789b046cfbe,Y,Y
0dbc1894cb08f8450d935c24761f62a2,6282cd708028831d8d467b4a630c3bd0,Y,Y
0dbc1894cb08f8450d935c24761f62a2,7d7f283931e70b40227275b55acaad61,Y,Y
0dbc1894cb08f8450d935c24761f62a2,40917b41e091b7b90eca9673ef2242b2,Y,Y
0dbc1894cb08f8450d935c24761f62a2,25f03e942a3327ef4b9d06dca8ceaa10,Y,Y
0dbc1894cb08f8450d935c24761f62a2,0f151a812f42c9f7a1bc3cd06fb0b1ac,Y,Y
0dbc1894cb08f8450d935c24761f62a2,9a944d85b5e4c15bc9880da006676b95,Y,Y
0dbc1894cb08f8450d935c24761f62a2,e9df8ad349b17361ba80bfcc0b5fdcb6,Y,Y
0dbc1894cb08f8450d935c24761f62a2,b0e63464a3dab6ea3fb69b752d681778,Y,Y
0dbc1894cb08f8450d935c24761f62a2,7f3af2fb19df7f6cb3dfb561b320b725,Y,Y
0dbc1894cb08f8450d935c24761f62a2,655b5b095bfacdfe4bb74f002e5b54ab,Y,Y
0dbc1894cb08f8450d935c24761f62a2,f47d916f242d02d1369470ec79d54621,Y,Y
c04f81b4997a94777111bab9f4f7d792,f47d916f242d02d1369470ec79d54621,Y,Y
c04f81b4997a94777111bab9f4f7d792,af2696f7e171ddb18cd970903290fd38,Y,Y
c04f81b4997a94777111bab9f4f7d792,a87827c59a521681633cd2741044df54,Y,Y
c04f81b4997a94777111bab9f4f7d792,79adc412d85e220ee98808b5cf139650,Y,Y
c04f81b4997a94777111bab9f4f7d792,b3db55ce7ec9ca8b0670a6b5da9dff77,Y,Y
c04f81b4997a94777111bab9f4f7d792,dab831bb6232369e5b636b6ac395439f,Y,Y
c04f81b4997a94777111bab9f4f7d792,8677c5931caccb37f6571b8b02dbd899,Y,Y
c04f81b4997a94777111bab9f4f7d792,5b17bf09df8e63bd2abcc9e3d0d7af79,Y,Y
c04f81b4997a94777111bab9f4f7d792,7a6549552d7b8bdb1dee863f64396a3a,Y,Y
c04f81b4997a94777111bab9f4f7d792,9081f5e4894916bb52e1eac6ca0ddf94,Y,Y
c04f81b4997a94777111bab9f4f7d792,2ba39a78865903e31a21d0f3173aa151,Y,Y
c04f81b4997a94777111bab9f4f7d792,b40e62726d6afcee1fae1622ab4b96b8,Y,Y
c04f81b4997a94777111bab9f4f7d792,c8c7cd1714f6c69aaae522a0260fb0e6,Y,Y
c04f81b4997a94777111bab9f4f7d792,6e0c8f39c5968b07b3a723b964d87bdb,Y,Y
c04f81b4997a94777111bab9f4f7d792,25024d8adf11a807abf2ed6a6cef8c54,Y,Y
c04f81b4997a94777111bab9f4f7d792,30fe99ffef5675ad454ee8c55801eb50,Y,Y
c04f81b4997a94777111bab9f4f7d792,b692b460a2321482266c48d593fa045a,Y,Y
c04f81b4997a94777111bab9f4f7d792,0534f4d68675fe5b217f13023e48deea,Y,Y
c04f81b4997a94777111bab9f4f7d792,eda1c11f6c6808076b33b06bb0311845,Y,Y
c04f81b4997a94777111bab9f4f7d792,37f3ecaf2d177e5e5edfed5034ecef2f,Y,Y
c04f81b4997a94777111bab9f4f7d792,fbf07d048e1912650ef91925d9470dde,Y,Y
c04f81b4997a94777111bab9f4f7d792,8c59e481fd39acef1dd319d7f7c6c0df,Y,Y
c04f81b4997a94777111bab9f4f7d792,06cdaa4d050a4b15fc054cf998e21d2f,Y,Y
c04f81b4997a94777111bab9f4f7d792,fcb868cd7eb84275e0296c29ea98704a,Y,Y
c04f81b4997a94777111bab9f4f7d792,5b1a37e76ff8065ace15ac14dae87886,Y,Y
c04f81b4997a94777111bab9f4f7d792,7264b199c11df3b011259e47227b1998,Y,Y
c04f81b4997a94777111bab9f4f7d792,98ab9307fd30a88c46ffe17cc56cd42c,Y,Y
c04f81b4997a94777111bab9f4f7d792,50c964de83bfb8ddbf914145411909a2,Y,Y
c04f81b4997a94777111bab9f4f7d792,737962c1bfed7a1ad714d49bb6db5e82,Y,Y
c04f81b4997a94777111bab9f4f7d792,43506ad2a18cab9aa1851d202ada4701,Y,Y
c04f81b4997a94777111bab9f4f7d792,c7114d984615cac6da6488099bc75466,Y,Y
c04f81b4997a94777111bab9f4f7d792,f91a115cf358089343eded69888c8908,Y,Y
c04f81b4997a94777111bab9f4f7d792,6c0413a3961a5181aa0ed8dc99a2b82f,Y,Y
c04f81b4997a94777111bab9f4f7d792,dafdfbe732872e733e561fb3877494db,Y,Y
c04f81b4997a94777111bab9f4f7d792,8d69e1dd308265feb60707c0645f7a6f,Y,Y
c04f81b4997a94777111bab9f4f7d792,03a0ec0b6b331ccc6ebc54f9dcc45561,Y,Y
c04f81b4997a94777111bab9f4f7d792,95bac04257a2861e1d4d548973fea11e,Y,Y
c04f81b4997a94777111bab9f4f7d792,9cabddad942d283af83d32e1c2c96c8f,Y,Y
c04f81b4997a94777111bab9f4f7d792,786b5637080364414bdc0d8236250ee2,Y,Y
c04f81b4997a94777111bab9f4f7d792,75178c237c30c66cc3cddcccb982f00f,Y,Y
c04f81b4997a94777111bab9f4f7d792,ac0608dd44ddc4c968923633bec058bb,Y,Y
c04f81b4997a94777111bab9f4f7d792,03912d9415d3cb749ce187ea3eb54595,Y,Y
c04f81b4997a94777111bab9f4f7d792,7df5b2095bf18d85f56abdf9766da676,Y,Y
c04f81b4997a94777111bab9f4f7d792,40c29888aa54f93367715140555f6fa6,Y,Y
c04f81b4997a94777111bab9f4f7d792,2aac54f6ca37d81d20edc02aeeead7a1,Y,Y
c04f81b4997a94777111bab9f4f7d792,ec064651b3be2f08e08e7aa946a20a0f,Y,Y
c04f81b4997a94777111bab9f4f7d792,192e0d94c6795d121274339ab9edf36d,Y,Y
c04f81b4997a94777111bab9f4f7d792,228aedc8c3e91ef9f33fab3b2b8d2440,Y,Y
c04f81b4997a94777111bab9f4f7d792,fcb1d502f425adc5c62177f025ad5f58,Y,Y
c04f81b4997a94777111bab9f4f7d792,57032a99929df8799def01b440b8e334,Y,Y
c04f81b4997a94777111bab9f4f7d792,ee038a34e73401406baca9bac3c73ae6,Y,Y
c04f81b4997a94777111bab9f4f7d792,ba8ffa1afc7fd8e175c95b9cbdbbfe14,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,f47d916f242d02d1369470ec79d54621,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,af2696f7e171ddb18cd970903290fd38,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,a87827c59a521681633cd2741044df54,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,79adc412d85e220ee98808b5cf139650,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,b3db55ce7ec9ca8b0670a6b5da9dff77,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,dab831bb6232369e5b636b6ac395439f,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,8677c5931caccb37f6571b8b02dbd899,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,5b17bf09df8e63bd2abcc9e3d0d7af79,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,7a6549552d7b8bdb1dee863f64396a3a,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,9081f5e4894916bb52e1eac6ca0ddf94,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,2ba39a78865903e31a21d0f3173aa151,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,b40e62726d6afcee1fae1622ab4b96b8,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,c8c7cd1714f6c69aaae522a0260fb0e6,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,6e0c8f39c5968b07b3a723b964d87bdb,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,25024d8adf11a807abf2ed6a6cef8c54,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,30fe99ffef5675ad454ee8c55801eb50,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,b692b460a2321482266c48d593fa045a,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,0534f4d68675fe5b217f13023e48deea,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,eda1c11f6c6808076b33b06bb0311845,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,37f3ecaf2d177e5e5edfed5034ecef2f,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,fbf07d048e1912650ef91925d9470dde,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,8c59e481fd39acef1dd319d7f7c6c0df,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,06cdaa4d050a4b15fc054cf998e21d2f,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,fcb868cd7eb84275e0296c29ea98704a,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,5b1a37e76ff8065ace15ac14dae87886,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,7264b199c11df3b011259e47227b1998,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,98ab9307fd30a88c46ffe17cc56cd42c,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,50c964de83bfb8ddbf914145411909a2,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,737962c1bfed7a1ad714d49bb6db5e82,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,43506ad2a18cab9aa1851d202ada4701,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,c7114d984615cac6da6488099bc75466,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,f91a115cf358089343eded69888c8908,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,6c0413a3961a5181aa0ed8dc99a2b82f,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,dafdfbe732872e733e561fb3877494db,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,8d69e1dd308265feb60707c0645f7a6f,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,03a0ec0b6b331ccc6ebc54f9dcc45561,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,95bac04257a2861e1d4d548973fea11e,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,9cabddad942d283af83d32e1c2c96c8f,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,786b5637080364414bdc0d8236250ee2,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,75178c237c30c66cc3cddcccb982f00f,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,ac0608dd44ddc4c968923633bec058bb,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,03912d9415d3cb749ce187ea3eb54595,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,7df5b2095bf18d85f56abdf9766da676,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,40c29888aa54f93367715140555f6fa6,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,2aac54f6ca37d81d20edc02aeeead7a1,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,ec064651b3be2f08e08e7aa946a20a0f,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,192e0d94c6795d121274339ab9edf36d,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,228aedc8c3e91ef9f33fab3b2b8d2440,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,fcb1d502f425adc5c62177f025ad5f58,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,57032a99929df8799def01b440b8e334,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,ee038a34e73401406baca9bac3c73ae6,Y,Y
c69f9aa3a9a01b8f37b4f55ba50ee74e,ba8ffa1afc7fd8e175c95b9cbdbbfe14,Y,Y
