optionPOSName,optionDisplayName,optionDisplayDescription,optionId,pricePerUnit,priceLevelId,isActive,uniqueRetailerItemModifierId,uniqueId,optionDisplaySequence,version
No Onions,No Onions,,495,,1,Y,den_mcdonalds_c_3_item_28_mod_1,den_mcdonalds_c_3_item_28_mod_1_option_11,11,
No Salt,No Salt,,496,,1,Y,den_mcdonalds_c_3_item_28_mod_1,den_mcdonalds_c_3_item_28_mod_1_option_12,12,
No Cheese,No Cheese,,497,,1,Y,den_mcdonalds_c_3_item_28_mod_1,den_mcdonalds_c_3_item_28_mod_1_option_13,13,
Add Bacon,Add Bacon,,498,160,1,Y,den_mcdonalds_c_3_item_28_mod_1,den_mcdonalds_c_3_item_28_mod_1_option_14,14,
Add Roma Tom (+2 Slices),Add Roma Tomato  (+2 Slices),,499,40,1,Y,den_mcdonalds_c_3_item_28_mod_1,den_mcdonalds_c_3_item_28_mod_1_option_15,15,
Ketchup,Ketchup,,500,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_1,1,
Mustard,Mustard,,501,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,502,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,503,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,504,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,505,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,506,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,507,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_8,8,
Ranch,Ranch,,508,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_9,9,
Southwest,Southwest,,509,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,510,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,511,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_12,12,
Mayonnaise,Mayonnaise,,512,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_13,13,
Honey,Honey,,513,,1,Y,den_mcdonalds_c_3_item_28_mod_2,den_mcdonalds_c_3_item_28_mod_2_option_14,14,
Extra Onions,Extra Onions,,514,,1,Y,den_mcdonalds_c_3_item_29_mod_1,den_mcdonalds_c_3_item_29_mod_1_option_1,1,
Extra Cheese,Extra Cheese,,515,,1,Y,den_mcdonalds_c_3_item_29_mod_1,den_mcdonalds_c_3_item_29_mod_1_option_2,2,
Extra Beef Patty,Extra Beef Patty,,516,210,1,Y,den_mcdonalds_c_3_item_29_mod_1,den_mcdonalds_c_3_item_29_mod_1_option_3,3,
No Onions,No Onions,,517,,1,Y,den_mcdonalds_c_3_item_29_mod_1,den_mcdonalds_c_3_item_29_mod_1_option_4,4,
No Cheese,No Cheese,,518,,1,Y,den_mcdonalds_c_3_item_29_mod_1,den_mcdonalds_c_3_item_29_mod_1_option_5,5,
No Beef Patty,No Beef Patty,,519,,1,Y,den_mcdonalds_c_3_item_29_mod_1,den_mcdonalds_c_3_item_29_mod_1_option_6,6,
Add Bacon,Add Bacon,,520,160,1,Y,den_mcdonalds_c_3_item_29_mod_1,den_mcdonalds_c_3_item_29_mod_1_option_7,7,
Add Lettuce,Add Lettuce,,521,35,1,Y,den_mcdonalds_c_3_item_29_mod_1,den_mcdonalds_c_3_item_29_mod_1_option_8,8,
Add Roma Tomato (+3 Slices),Add Roma Tomato (+3 Slices),,522,76,1,Y,den_mcdonalds_c_3_item_29_mod_1,den_mcdonalds_c_3_item_29_mod_1_option_9,9,
Ketchup,Ketchup,,523,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_1,1,
Mustard,Mustard,,524,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,525,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,526,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,527,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,528,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,529,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,530,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_8,8,
Ranch,Ranch,,531,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_9,9,
Southwest,Southwest,,532,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,533,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,534,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_12,12,
Mayonnaise,Mayonnaise,,535,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_13,13,
Honey,Honey,,536,,1,Y,den_mcdonalds_c_3_item_29_mod_2,den_mcdonalds_c_3_item_29_mod_2_option_14,14,
Extra Onions,Extra Onions,,537,,1,Y,den_mcdonalds_c_3_item_30_mod_1,den_mcdonalds_c_3_item_30_mod_1_option_1,1,
Extra Cheese,Extra Cheese,,538,50,1,Y,den_mcdonalds_c_3_item_30_mod_1,den_mcdonalds_c_3_item_30_mod_1_option_2,2,
Extra Beef Patty,Extra Beef Patty,,539,210,1,Y,den_mcdonalds_c_3_item_30_mod_1,den_mcdonalds_c_3_item_30_mod_1_option_3,3,
No Onions,No Onions,,540,,1,Y,den_mcdonalds_c_3_item_30_mod_1,den_mcdonalds_c_3_item_30_mod_1_option_4,4,
No Cheese,No Cheese,,541,,1,Y,den_mcdonalds_c_3_item_30_mod_1,den_mcdonalds_c_3_item_30_mod_1_option_5,5,
No Beef Patty,No Beef Patty,,542,,1,Y,den_mcdonalds_c_3_item_30_mod_1,den_mcdonalds_c_3_item_30_mod_1_option_6,6,
Add Bacon,Add Bacon,,543,160,1,Y,den_mcdonalds_c_3_item_30_mod_1,den_mcdonalds_c_3_item_30_mod_1_option_7,7,
Add Lettuce,Add Lettuce,,544,35,1,Y,den_mcdonalds_c_3_item_30_mod_1,den_mcdonalds_c_3_item_30_mod_1_option_8,8,
Add Roma Tomato (+3 Slices),Add Roma Tomato (+3 Slices),,545,76,1,Y,den_mcdonalds_c_3_item_30_mod_1,den_mcdonalds_c_3_item_30_mod_1_option_9,9,
Ketchup,Ketchup,,546,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_1,1,
Mustard,Mustard,,547,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,548,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,549,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,550,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,551,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,552,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,553,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_8,8,
Ranch,Ranch,,554,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_9,9,
Southwest,Southwest,,555,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,556,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,557,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_12,12,
Mayonnaise,Mayonnaise,,558,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_13,13,
Honey,Honey,,559,,1,Y,den_mcdonalds_c_3_item_30_mod_2,den_mcdonalds_c_3_item_30_mod_2_option_14,14,
Extra Lettuce,Extra Lettuce,,560,35,1,Y,den_mcdonalds_c_3_item_31_mod_1,den_mcdonalds_c_3_item_31_mod_1_option_1,1,
Extra Onions,Extra Onions,,561,,1,Y,den_mcdonalds_c_3_item_31_mod_1,den_mcdonalds_c_3_item_31_mod_1_option_2,2,
Extra Roma Tomato (+3 Slices),Extra Roma Tomato (+3 Slices),,562,76,1,Y,den_mcdonalds_c_3_item_31_mod_1,den_mcdonalds_c_3_item_31_mod_1_option_3,3,
Extra Cheese,Extra Cheese,,563,50,1,Y,den_mcdonalds_c_3_item_31_mod_1,den_mcdonalds_c_3_item_31_mod_1_option_4,4,
Extra Beef Patty,Extra Beef Patty,,564,210,1,Y,den_mcdonalds_c_3_item_31_mod_1,den_mcdonalds_c_3_item_31_mod_1_option_5,5,
No Lettuce,No Lettuce,,565,,1,Y,den_mcdonalds_c_3_item_31_mod_1,den_mcdonalds_c_3_item_31_mod_1_option_6,6,
No Onions,No Onions,,566,,1,Y,den_mcdonalds_c_3_item_31_mod_1,den_mcdonalds_c_3_item_31_mod_1_option_7,7,
No Roma Tomato,No Roma Tomato,,567,,1,Y,den_mcdonalds_c_3_item_31_mod_1,den_mcdonalds_c_3_item_31_mod_1_option_8,8,
No Cheese,No Cheese,,568,,1,Y,den_mcdonalds_c_3_item_31_mod_1,den_mcdonalds_c_3_item_31_mod_1_option_9,9,
No Beef Patty,No Beef Patty,,569,,1,Y,den_mcdonalds_c_3_item_31_mod_1,den_mcdonalds_c_3_item_31_mod_1_option_10,10,
Add Bacon,Add Bacon,,570,160,1,Y,den_mcdonalds_c_3_item_31_mod_1,den_mcdonalds_c_3_item_31_mod_1_option_11,11,
Ketchup,Ketchup,,571,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_1,1,
Mustard,Mustard,,572,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,573,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,574,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,575,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,576,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,577,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,578,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_8,8,
Ranch,Ranch,,579,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_9,9,
Southwest,Southwest,,580,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,581,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,582,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_12,12,
Mayonnaise,Mayonnaise,,583,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_13,13,
Honey,Honey,,584,,1,Y,den_mcdonalds_c_3_item_31_mod_2,den_mcdonalds_c_3_item_31_mod_2_option_14,14,
Extra Lettuce,Extra Lettuce,,585,35,1,Y,den_mcdonalds_c_3_item_32_mod_1,den_mcdonalds_c_3_item_32_mod_1_option_1,1,
Extra Onions,Extra Onions,,586,,1,Y,den_mcdonalds_c_3_item_32_mod_1,den_mcdonalds_c_3_item_32_mod_1_option_2,2,
Extra Roma Tomato (+3 Slices),Extra Roma Tomato (+3 Slices),,587,76,1,Y,den_mcdonalds_c_3_item_32_mod_1,den_mcdonalds_c_3_item_32_mod_1_option_3,3,
Extra Cheese,Extra Cheese,,588,50,1,Y,den_mcdonalds_c_3_item_32_mod_1,den_mcdonalds_c_3_item_32_mod_1_option_4,4,
Extra Beef Patty,Extra Beef Patty,,589,210,1,Y,den_mcdonalds_c_3_item_32_mod_1,den_mcdonalds_c_3_item_32_mod_1_option_5,5,
No Lettuce,No Lettuce,,590,,1,Y,den_mcdonalds_c_3_item_32_mod_1,den_mcdonalds_c_3_item_32_mod_1_option_6,6,
No Onions,No Onions,,591,,1,Y,den_mcdonalds_c_3_item_32_mod_1,den_mcdonalds_c_3_item_32_mod_1_option_7,7,
No Roma Tomato,No Roma Tomato,,592,,1,Y,den_mcdonalds_c_3_item_32_mod_1,den_mcdonalds_c_3_item_32_mod_1_option_8,8,
No Cheese,No Cheese,,593,,1,Y,den_mcdonalds_c_3_item_32_mod_1,den_mcdonalds_c_3_item_32_mod_1_option_9,9,
No Beef Patty,No Beef Patty,,594,,1,Y,den_mcdonalds_c_3_item_32_mod_1,den_mcdonalds_c_3_item_32_mod_1_option_10,10,
Add Bacon,Add Bacon,,595,160,1,Y,den_mcdonalds_c_3_item_32_mod_1,den_mcdonalds_c_3_item_32_mod_1_option_11,11,
Ketchup,Ketchup,,596,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_1,1,
Mustard,Mustard,,597,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,598,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,599,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,600,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,601,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,602,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,603,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_8,8,
Ranch,Ranch,,604,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_9,9,
Southwest,Southwest,,605,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,606,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,607,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_12,12,
Mayonnaise,Mayonnaise,,608,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_13,13,
Honey,Honey,,609,,1,Y,den_mcdonalds_c_3_item_32_mod_2,den_mcdonalds_c_3_item_32_mod_2_option_14,14,
Extra Onions,Extra Onions,,610,,1,Y,den_mcdonalds_c_3_item_33_mod_1,den_mcdonalds_c_3_item_33_mod_1_option_1,1,
No Bun,No Bun,,611,,1,Y,den_mcdonalds_c_3_item_33_mod_1,den_mcdonalds_c_3_item_33_mod_1_option_2,2,
No Beef,No Beef Patty,,612,,1,Y,den_mcdonalds_c_3_item_33_mod_1,den_mcdonalds_c_3_item_33_mod_1_option_3,3,
No Onions,No Onions,,613,,1,Y,den_mcdonalds_c_3_item_33_mod_1,den_mcdonalds_c_3_item_33_mod_1_option_4,4,
No Pickles,No Pickles,,614,,1,Y,den_mcdonalds_c_3_item_33_mod_1,den_mcdonalds_c_3_item_33_mod_1_option_5,5,
No Cheese,No Cheese,,615,,1,Y,den_mcdonalds_c_3_item_33_mod_1,den_mcdonalds_c_3_item_33_mod_1_option_6,6,
No Ketchup,No Ketchup,,616,,1,Y,den_mcdonalds_c_3_item_33_mod_1,den_mcdonalds_c_3_item_33_mod_1_option_7,7,
No Mustard,No Mustard,,617,,1,Y,den_mcdonalds_c_3_item_33_mod_1,den_mcdonalds_c_3_item_33_mod_1_option_8,8,
Add Bacon,Add Bacon,,618,160,1,Y,den_mcdonalds_c_3_item_33_mod_1,den_mcdonalds_c_3_item_33_mod_1_option_9,9,
Add Lettuce,Add Lettuce,,619,35,1,Y,den_mcdonalds_c_3_item_33_mod_1,den_mcdonalds_c_3_item_33_mod_1_option_10,10,
Add Roma Tomato (+2 Slices),Add Roma Tomato (+2 Slices),,620,40,1,Y,den_mcdonalds_c_3_item_33_mod_1,den_mcdonalds_c_3_item_33_mod_1_option_11,11,
Ketchup,Ketchup,,621,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_1,1,
Mustard,Mustard,,622,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,623,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,624,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,625,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,626,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,627,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,628,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_8,8,
Ranch,Ranch,,629,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_9,9,
Southwest,Southwest,,630,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,631,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,632,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_12,12,
Mayonnaise,Mayonnaise,,633,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_13,13,
Honey,Honey,,634,,1,Y,den_mcdonalds_c_3_item_33_mod_2,den_mcdonalds_c_3_item_33_mod_2_option_14,14,
Extra Mustard,Extra Mustard,,635,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_1,1,
Extra Ketchup,Extra Ketchup,,636,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_2,2,
Extra Onions,Extra Onions,,637,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_3,3,
Extra Pickles,Extra Pickles,,638,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_4,4,
Extra Cheese,Extra Cheese,,639,50,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_5,5,
Extra Salt,Extra Salt,,640,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_6,6,
Add Bacon,Add Bacon,,641,160,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_7,7,
Add Lettuce,Add Lettuce,,642,35,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_8,8,
Add Roma Tomato (+2 Slices),Add Roma Tomato (+2 Slices),,643,40,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_9,9,
No Mustard,No Mustard,,644,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_10,10,
No Ketchup,No Ketchup,,645,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_11,11,
No Onions,No Onions,,646,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_12,12,
No Pickles,No Pickles,,647,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_13,13,
No Cheese,No Cheese,,648,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_14,14,
No Salt,No Salt,,649,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_15,15,
No Bun,No Bun,,650,,1,Y,den_mcdonalds_c_3_item_34_mod_1,den_mcdonalds_c_3_item_34_mod_1_option_16,16,
Ketchup,Ketchup,,651,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_1,1,
Mustard,Mustard,,652,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_2,2,
Tangy BBQ Dipping Sauce,Tangy BBQ Dipping Sauce,,653,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_3,3,
Sweet N Sour Dipping Sauce,Sweet N Sour Dipping Sauce,,654,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_4,4,
Hot Mustard Dipping Sauce,Hot Mustard Dipping Sauce,,655,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_5,5,
Spicy Buffalo Dipping Sauce,Spicy Buffalo Dipping Sauce,,656,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_6,6,
Creamy Ranch Dipping Sauce,Creamy Ranch Dipping Sauce,,657,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_7,7,
Tangy Honey Mustard,Tangy Honey Mustard,,658,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_8,8,
Ranch,Ranch,,659,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_9,9,
Southwest,Southwest,,660,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_10,10,
Mighty Hot Sauce,Mighty Hot Sauce,,661,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_11,11,
Hot Picante Salsa,Hot Picante Salsa,,662,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_12,12,
Mayonnaise,Mayonnaise,,663,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_13,13,
Honey,Honey,,664,,1,Y,den_mcdonalds_c_3_item_34_mod_2,den_mcdonalds_c_3_item_34_mod_2_option_14,14,
Extra Mustard,Extra Mustard,,665,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_1,1,
Extra Ketchup,Extra Ketchup,,666,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_2,2,
Extra Onions,Extra Onions,,667,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_3,3,
Extra Pickles,Extra Pickles,,668,,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_4,4,
Extra Cheese,Extra Cheese,,669,50,1,Y,den_mcdonalds_c_3_item_35_mod_1,den_mcdonalds_c_3_item_35_mod_1_option_5,5,
