uniqueRetailerItemId,dayOfWeek,restrictOrderTimes,prepRestrictTimesGroup1,prepTimeCategoryIdGroup1,prepRestrictTimesGroup2,prepTimeCategoryIdGroup2,prepRestrictTimesGroup3,prepTimeCategoryIdGroup3,isActive
den_mcdonalds_b_2_item_27,5,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_27,6,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_27,7,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_28,1,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_28,2,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_28,3,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_28,4,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_28,5,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_28,6,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_28,7,12:00 AM - 4:59 AM,,,,,,,Y
den_mcdonalds_b_2_item_29,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_29,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_29,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_29,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_29,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_29,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_29,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_30,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_30,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_30,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_30,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_30,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_30,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_30,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_31,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_31,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_31,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_31,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_31,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_31,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_31,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_32,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_32,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_32,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_32,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_32,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_32,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_32,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_33,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_33,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_33,3,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_33,4,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_33,5,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_33,6,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_33,7,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_34,1,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_34,2,10:30 AM - 11:59 PM,,,,,,,Y
den_mcdonalds_b_2_item_34,3,10:30 AM - 11:59 PM,,,,,,,Y
